sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg10,0x29729a50
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg11,0x29729a58
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg12,0x29729a60
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg13,0x29729a68
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg14,0x29729a70
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg15,0x29729a78
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg16,0x29729a80
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg17,0x29729a88
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg18,0x29729a90
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg19,0x29729a98
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg20,0x29729aa0
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg21,0x29729aa8
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg22,0x29729ab0
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_flow_bank_arb_credit_dbg23,0x29729ab8
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_assign_bank_arb_credit_dbg0,0x29729b00
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_assign_bank_arb_credit_dbg1,0x29729b08
sv.mmg.nss.fxp.nss.fxp.cnt_gen2.cnt_regs.cnt_vsi_bank_arb_credit_dbg0,0x29729b20
